,entita,label,count,types,occurrences,plain_text,sentiment_mean,sentiment_median
1276,<__main__.Entity object at 0x7f67239e40b8>,Ryan_T._Murphy,1,[],{2144},{'Ryan Murphy'},0.13636363636363635,0.13636363636363635
1277,<__main__.Entity object at 0x7f67239e4f28>,Human_Rights_Campaign,1,"['Agent', 'Organisation']",{2144},{'HRC'},0.13636363636363635,0.13636363636363635
1278,<__main__.Entity object at 0x7f6723914b00>,Murder,2,[],"{2145, 2444}",{'murder'},0.25,0.25
1279,<__main__.Entity object at 0x7f67239cc550>,Hallel,1,[],{2145},{'Hallel'},0.0,0.0
1280,<__main__.Entity object at 0x7f67239ccc88>,Legacy_of_Kain,1,[],{2145},{'Ariel'},0.0,0.0
1281,<__main__.Entity object at 0x7f67238f3a90>,Gay_pride,2,[],"{2146, 2638}",{'Pride Month'},0.325,0.325
1282,<__main__.Entity object at 0x7f67239e4860>,NYC_Pride_March,1,"['SocietalEvent', 'Event', 'Convention']",{2148},{'New York City Pride'},0.13636363636363635,0.13636363636363635
1283,<__main__.Entity object at 0x7f67239804e0>,Whig_Junto,1,[],{2149},{'junto'},0.0,0.0
1284,<__main__.Entity object at 0x7f67238c9ba8>,IWRG_La_Isla,2,"['SportsEvent', 'SocietalEvent', 'Event', 'WrestlingEvent']","{2149, 2574}",{'la Isla'},0.0,0.0
1285,<__main__.Entity object at 0x7f6723980630>,Vuelta_a_España,1,"['SportsEvent', 'SocietalEvent', 'Race', 'Event', 'CyclingRace']",{2149},{'vuelta'},0.0,0.0
1286,<__main__.Entity object at 0x7f6723980908>,Prosperidad,1,"['PopulatedPlace', 'Place', 'Location', 'Settlement']",{2149},{'prosperidad'},0.0,0.0
1287,<__main__.Entity object at 0x7f6723875550>,Early_childhood_education,2,[],"{2154, 2871}","{'early childhood education', 'Early childhood education'}",0.21666666666666667,0.21666666666666667
1288,<__main__.Entity object at 0x7f67239722e8>,Internet,2,[],"{2408, 2155}",{'internet'},0.325,0.325
1289,<__main__.Entity object at 0x7f6723991eb8>,Hong_Kong,1,[],{2158},{'Hong Kong'},0.0,0.0
1290,<__main__.Entity object at 0x7f6723991780>,Taiwan,1,"['PopulatedPlace', 'Place', 'Location', 'Country']",{2158},{'Taiwan'},0.0,0.0
1291,<__main__.Entity object at 0x7f6723991d68>,South_Korea,1,"['PopulatedPlace', 'Place', 'Location', 'Country']",{2158},{'South Korea'},0.0,0.0
1292,<__main__.Entity object at 0x7f6723991588>,Singapore,1,"['PopulatedPlace', 'Place', 'Location', 'Country']",{2158},{'Singapore'},0.0,0.0
1293,<__main__.Entity object at 0x7f6723991ac8>,Oman,1,"['PopulatedPlace', 'Place', 'Location', 'Country']",{2158},{'Oman'},0.0,0.0
1294,<__main__.Entity object at 0x7f6723991358>,Iowa,1,"['Region', 'PopulatedPlace', 'Place', 'Location', 'AdministrativeRegion']",{2159},{'Iowa'},0.25,0.25
1295,<__main__.Entity object at 0x7f67239f2470>,Executive_Council_of_Hong_Kong,2,[],"{2161, 2162}",{'Executive Council'},0.14285714285714285,0.14285714285714285
1296,<__main__.Entity object at 0x7f6723980ac8>,Wi-Fi,1,[],{2163},{'WiFi'},0.09166666666666667,0.09166666666666667
1297,<__main__.Entity object at 0x7f6723980e80>,Train,1,[],{2163},{'train'},0.09166666666666667,0.09166666666666667
1298,<__main__.Entity object at 0x7f67239f2b00>,Los_Angeles,1,"['PopulatedPlace', 'Place', 'Location', 'Settlement']",{2168},{'Los Angeles'},0.06818181818181818,0.06818181818181818
1299,<__main__.Entity object at 0x7f67237df8d0>,Seat_of_local_government,2,[],"{2168, 3089}",{'town hall'},0.03409090909090909,0.03409090909090909
1300,<__main__.Entity object at 0x7f67239f2ac8>,YouTube,1,"['Work', 'Website']",{2168},{'YouTube'},0.06818181818181818,0.06818181818181818
1301,<__main__.Entity object at 0x7f67239f2d30>,Digital_terrestrial_television,1,[],{2168},{'digital'},0.06818181818181818,0.06818181818181818
1302,<__main__.Entity object at 0x7f67239f2a58>,Content_creation,1,[],{2168},{'content creators'},0.06818181818181818,0.06818181818181818
1303,<__main__.Entity object at 0x7f67239f25c0>,Pat_Summitt,1,"['Person', 'Coach', 'Agent', 'CollegeCoach']",{2171},{'Pat Summitt'},0.6166666666666667,0.6166666666666667
1304,<__main__.Entity object at 0x7f672381f908>,Stonewall_riots,2,[],"{2961, 2173}",{'Stonewall'},0.0,0.0
1305,<__main__.Entity object at 0x7f672381f828>,National_monument,2,[],"{2961, 2173}",{'national monument'},0.0,0.0
1306,<__main__.Entity object at 0x7f672398bcc0>,Yugoslav_Partisans,1,[],{2174},{'partisan'},0.14285714285714285,0.14285714285714285
1307,<__main__.Entity object at 0x7f672398b4e0>,DC_Comics,1,"['Organisation', 'Company', 'Agent', 'Publisher']",{2179},{'DC'},0.0,0.0
1308,<__main__.Entity object at 0x7f6723986400>,Kayla_Brady,1,"['FictionalCharacter', 'Agent', 'SoapCharacter']",{2185},{'Kayla'},0.16818181818181818,0.16818181818181818
1309,<__main__.Entity object at 0x7f6723986550>,Things_That_Are,1,"['WrittenWork', 'Work', 'Book']",{2188},{'Things That Are'},-0.1,-0.1
1310,<__main__.Entity object at 0x7f6723986e48>,Fighting_Chance_(EP),1,"['Work', 'MusicalWork', 'Album']",{2192},{'fighting chance'},0.13636363636363635,0.13636363636363635
1311,<__main__.Entity object at 0x7f6723936198>,Chicago,2,"['Settlement', 'PopulatedPlace', 'Place', 'Location', 'City']","{2192, 2532}",{'Chicago'},0.18961038961038962,0.18961038961038962
1312,<__main__.Entity object at 0x7f672397c5f8>,Greed,1,[],{2204},{'greed'},-0.8,-0.8
1313,<__main__.Entity object at 0x7f672397ce80>,Jim_Fairchild,1,"['Person', 'Artist', 'Agent', 'MusicalArtist']",{2207},{'All smiles'},-0.19444444444444448,-0.19444444444444448
1314,<__main__.Entity object at 0x7f672397cf60>,Elizabeth_Warren,1,"['Person', 'Agent', 'Politician']",{2207},{'Elizabeth Warren'},-0.19444444444444448,-0.19444444444444448
1315,<__main__.Entity object at 0x7f67239a14a8>,Paper,1,[],{2209},{'paper'},0.5,0.5
1316,<__main__.Entity object at 0x7f67239a19e8>,Volatile_organic_compound,2,[],{2211},{'volatile'},0.0,0.0
1317,<__main__.Entity object at 0x7f672397c470>,Haciendo_Historia,1,"['Work', 'MusicalWork', 'Album']",{2212},{'haciendo historia'},0.0,0.0
1318,<__main__.Entity object at 0x7f67239a12b0>,My_Family_(film),1,[],{2215},{'Mi familia'},0.0,0.0
1319,<__main__.Entity object at 0x7f67239a74a8>,Sit-in,2,[],"{2218, 2267}",{'sit-in'},0.5625,0.5625
1320,<__main__.Entity object at 0x7f672394cd68>,Gun_control,3,[],"{2218, 2339, 2342}",{'gun violence prevention'},0.3666666666666667,0.5
1321,<__main__.Entity object at 0x7f67239a10b8>,Learning,1,[],{2219},{'learning'},-0.15555555555555559,-0.15555555555555559
1322,<__main__.Entity object at 0x7f67239a1ba8>,Mass_shootings_in_the_United_States,1,[],{2220},{'mass shootings'},0.1875,0.1875
1323,<__main__.Entity object at 0x7f67239957f0>,Personal_Business_(album),1,"['Work', 'MusicalWork', 'Album']",{2221},{'personal business'},0.0,0.0
1324,<__main__.Entity object at 0x7f6723995940>,Vivir_(album),1,"['Work', 'MusicalWork', 'Album']",{2222},{'vivir'},0.0,0.0
1325,<__main__.Entity object at 0x7f67239956a0>,Violencia,1,"['Person', 'Athlete', 'Agent', 'Wrestler']",{2222},{'violencia'},0.0,0.0
1326,<__main__.Entity object at 0x7f6723995320>,Pride_Fighting_Championships,1,"['Organisation', 'Agent', 'Company']",{2223},{'PRIDE'},0.0,0.0
1327,<__main__.Entity object at 0x7f67239959b0>,Supreme_court,1,[],{2225},{'highest court'},0.5,0.5
1328,<__main__.Entity object at 0x7f6723995278>,High_Standards_(XM),1,"['Organisation', 'Broadcaster', 'Agent', 'RadioStation']",{2230},{'high standards'},0.33,0.33
1329,<__main__.Entity object at 0x7f6723995908>,Trans-Pacific_Partnership,1,[],{2230},{'TPP'},0.33,0.33
1330,<__main__.Entity object at 0x7f672391e278>,Hyde_Amendment,2,[],"{2232, 2480}",{'Hyde Amendment'},0.125,0.125
1331,<__main__.Entity object at 0x7f6723988518>,Please_Stay_(Kylie_Minogue_song),1,"['Work', 'MusicalWork', 'Song']",{2242},{'Please stay'},0.5,0.5
1332,<__main__.Entity object at 0x7f67239b0438>,Pride_parade,1,"['SocietalEvent', 'Event', 'Convention']",{2243},{'pride parade'},0.1388888888888889,0.1388888888888889
1333,<__main__.Entity object at 0x7f67239b04e0>,First_Lady,1,[],{2243},{'First Lady'},0.1388888888888889,0.1388888888888889
1334,<__main__.Entity object at 0x7f67239b0d68>,Jensen_Motors,1,"['Organisation', 'Agent', 'Company']",{2245},{'Jensen'},0.11180555555555553,0.11180555555555553
1335,<__main__.Entity object at 0x7f67239a21d0>,United_Kingdom,2,"['PopulatedPlace', 'Place', 'Location', 'Country']","{2252, 2247}","{'United Kingdom', 'U.K.'}",0.0,0.0
1336,<__main__.Entity object at 0x7f67239b0dd8>,Brexit,1,[],{2248},{'Brexit'},-0.125,-0.125
1337,<__main__.Entity object at 0x7f67239b0b00>,Uncertainty,2,[],"{2249, 2251}",{'uncertainty'},0.285,0.285
1338,<__main__.Entity object at 0x7f67239a20f0>,Depreciation,1,[],{2250},{'depreciation'},0.0,0.0
1339,<__main__.Entity object at 0x7f67239a24e0>,Menstrual_hygiene_management,1,[],{2257},{'menstrual products'},0.16818181818181818,0.16818181818181818
1340,<__main__.Entity object at 0x7f67239a2438>,CTV_Drama_Channel,1,"['Organisation', 'Broadcaster', 'Agent', 'TelevisionStation']",{2257},{'Bravo'},0.16818181818181818,0.16818181818181818
1341,<__main__.Entity object at 0x7f67239a27f0>,Scotland,1,[],{2258},{'Scotland'},-0.3,-0.3
1342,<__main__.Entity object at 0x7f672385aa58>,Equal_opportunity,2,[],"{2827, 2260}",{'equal opportunity'},0.125,0.125
1343,<__main__.Entity object at 0x7f67239a7240>,Gender,1,[],{2260},{'gender'},0.0,0.0
1344,<__main__.Entity object at 0x7f67239a79b0>,Fisher_Body,1,"['Organisation', 'Agent', 'Company']",{2261},{'Fisher'},0.2625,0.2625
1345,<__main__.Entity object at 0x7f67239a7a58>,The_Doors,1,"['Organisation', 'Group', 'Agent', 'Band']",{2261},{'The doors'},0.2625,0.2625
1346,<__main__.Entity object at 0x7f67238fdbe0>,Common_sense,3,[],"{2265, 2418, 2341}",{'common sense'},-0.15833333333333333,-0.09999999999999999
1347,<__main__.Entity object at 0x7f67239a7550>,Independence_Day_(United_States),1,"['TimeInterval', 'Holiday']",{2265},{'July 4 holiday'},-0.09999999999999999,-0.09999999999999999
1348,<__main__.Entity object at 0x7f67239a72e8>,"Falta,_South_24_Parganas",1,"['Settlement', 'PopulatedPlace', 'Place', 'Location', 'Village']",{2268},{'falta'},0.0,0.0
1349,<__main__.Entity object at 0x7f67239a7438>,La_Violencia,1,"['SocietalEvent', 'Event', 'MilitaryConflict']",{2268},{'la violencia'},0.0,0.0
1350,<__main__.Entity object at 0x7f67239a75f8>,Renault_Fuego,1,"['MeanOfTransportation', 'Automobile']",{2268},{'fuego'},0.0,0.0
1351,<__main__.Entity object at 0x7f67239a25c0>,Chamber_music,1,[],{2269},{'chamber'},0.2857142857142857,0.2857142857142857
1352,<__main__.Entity object at 0x7f67239ad5c0>,Deadly_Weapons,1,"['Work', 'Film']",{2272},{'deadly weapons'},-0.1,-0.1
1353,<__main__.Entity object at 0x7f67239ad940>,Olmstead_v._United_States,1,"['UnitOfWork', 'LegalCase', 'Case', 'SupremeCourtOfTheUnitedStatesCase']",{2275},{'Olmstead'},0.4,0.4
1354,<__main__.Entity object at 0x7f6723936470>,Brooklyn,2,"['Settlement', 'PopulatedPlace', 'Place', 'Location', 'CityDistrict']","{2276, 2543}",{'Brooklyn'},0.06818181818181818,0.06818181818181818
1355,<__main__.Entity object at 0x7f67239adc50>,Investment_management,1,[],{2277},{'fund managers'},0.1388888888888889,0.1388888888888889
1356,<__main__.Entity object at 0x7f672395c400>,Jo_Cox,2,"['Person', 'Agent', 'Politician']","{2376, 2281}",{'Jo Cox'},-0.2118181818181818,-0.2118181818181818
1357,<__main__.Entity object at 0x7f67239b4dd8>,Robby_Mook,1,"['Person', 'Agent', 'Politician']",{2283},{'Robby Mook'},0.0,0.0
1358,<__main__.Entity object at 0x7f67239b3ba8>,Scapegoat,1,[],{2291},{'scapegoat'},0.0,0.0
1359,<__main__.Entity object at 0x7f67237bf780>,Pre-kindergarten,2,[],"{2292, 2983}","{'pre-K', 'Pre-K'}",0.3,0.3
1360,<__main__.Entity object at 0x7f67239b44e0>,Taxpayer,1,[],{2296},{'taxpayer'},-0.05625,-0.05625
1361,<__main__.Entity object at 0x7f67237fab00>,Fertilisers_and_Chemicals_Travancore,2,"['Organisation', 'Agent', 'Company']","{2850, 2301}",{'FACT'},0.203125,0.203125
1362,<__main__.Entity object at 0x7f67239453c8>,Economic_policy,1,[],{2303},{'economic policy'},0.25,0.25
1363,<__main__.Entity object at 0x7f67239457b8>,Christopher_Columbus,2,"['Person', 'Agent', 'Politician']","{2307, 2303}",{'Columbus'},0.125,0.125
1364,<__main__.Entity object at 0x7f67239450b8>,Trade_union,1,[],{2306},{'labor unions'},0.0,0.0
1365,<__main__.Entity object at 0x7f6723948160>,Isolationism,1,[],{2316},{'isolationism'},0.15000000000000002,0.15000000000000002
1366,<__main__.Entity object at 0x7f6723948ac8>,Great_Depression,1,[],{2316},{'Great Depression'},0.15000000000000002,0.15000000000000002
1367,<__main__.Entity object at 0x7f672395d4a8>,The_Wall_Street_Journal,1,"['WrittenWork', 'Work', 'PeriodicalLiterature', 'Newspaper']",{2331},{'WSJ'},0.2,0.2
1368,<__main__.Entity object at 0x7f672395da90>,World_view,1,[],{2333},{'worldview'},0.0,0.0
1369,<__main__.Entity object at 0x7f6723963908>,Summer,1,[],{2345},{'summer'},0.525,0.525
1370,<__main__.Entity object at 0x7f672392eda0>,AM_broadcasting,2,[],"{2516, 2349}",{'AM'},0.19375,0.19375
1371,<__main__.Entity object at 0x7f6723951cf8>,Aidan_of_Lindisfarne,3,"['Person', 'Cleric', 'Agent', 'Saint']","{2361, 2349, 2351}",{'Aidan'},0.32272727272727275,0.4681818181818182
1372,<__main__.Entity object at 0x7f672395d668>,Aidan_O'Brien,1,"['Person', 'Agent', 'HorseTrainer']",{2350},{'Aidan'},0.875,0.875
1373,<__main__.Entity object at 0x7f672388db38>,Vulnerable_species,3,[],"{2640, 2356, 2644}",{'vulnerable'},0.015476190476190472,0.0
1374,<__main__.Entity object at 0x7f67237a3390>,Fighter_aircraft,8,[],"{3162, 2470, 2357, 2360, 2490, 2492}",{'fighter'},0.037037037037037035,0.125
1375,<__main__.Entity object at 0x7f6723951a58>,Cookie,1,['Food'],{2357},{'cookie'},-0.3888888888888889,-0.3888888888888889
1376,<__main__.Entity object at 0x7f6723963358>,Photographer,1,[],{2359},{'photographer'},0.35714285714285715,0.35714285714285715
1377,<__main__.Entity object at 0x7f672387a748>,June_7,2,[],"{2663, 2359}",{'June 7'},0.3035714285714286,0.3035714285714286
1378,<__main__.Entity object at 0x7f6723974748>,June_18,1,[],{2363},{'June 18'},0.16666666666666666,0.16666666666666666
1379,<__main__.Entity object at 0x7f6723894d68>,Sally_Ride,2,"['Agent', 'Person']","{2697, 2363}",{'Sally Ride'},0.16666666666666666,0.16666666666666666
1380,<__main__.Entity object at 0x7f67238945c0>,Astronaut,2,[],"{2697, 2363}",{'astronaut'},0.16666666666666666,0.16666666666666666
1381,<__main__.Entity object at 0x7f6723894b70>,Outer_space,2,[],"{2697, 2363}",{'space'},0.16666666666666666,0.16666666666666666
1382,<__main__.Entity object at 0x7f6723974470>,"Charleston,_South_Carolina",2,"['Settlement', 'PopulatedPlace', 'Place', 'Location', 'City']","{2364, 2367}",{'Charleston'},-0.15000000000000002,-0.15000000000000002
1383,<__main__.Entity object at 0x7f6723974198>,Live_Life,1,"['Work', 'MusicalWork', 'Song']",{2366},{'live life'},0.04545454545454545,0.04545454545454545
1384,<__main__.Entity object at 0x7f6723974240>,9Lives,1,[],{2367},{'9 lives'},0.5,0.5
1385,<__main__.Entity object at 0x7f672395c588>,Newtown_Jets,1,[],{2367},{'Newtown'},0.5,0.5
1386,<__main__.Entity object at 0x7f672395c780>,Quiet_Moments_(Lycia_album),1,"['Work', 'MusicalWork', 'Album']",{2374},{'quiet moments'},0.25,0.25
1387,<__main__.Entity object at 0x7f67238ac390>,Birth_defect,2,['Disease'],"{2732, 2375}","{'anomaly', 'birth defects'}",0.2833333333333333,0.2833333333333333
1388,<__main__.Entity object at 0x7f672395c3c8>,Oprah_Winfrey,1,[],{2378},{'oprah'},0.5,0.5
1389,<__main__.Entity object at 0x7f6723791240>,General_election,4,[],"{2561, 3058, 2380, 3126}",{'general election'},0.17361111111111113,0.17500000000000002
1390,<__main__.Entity object at 0x7f67238b1470>,Labour_movement,2,[],"{2381, 2749}",{'labor movement'},0.12604166666666666,0.12604166666666666
1391,<__main__.Entity object at 0x7f672396db00>,Belgium,1,"['PopulatedPlace', 'Place', 'Location', 'Country']",{2386},{'Belgium'},0.5,0.5
1392,<__main__.Entity object at 0x7f672396d198>,Filibuster,1,[],{2388},{'Filibuster'},0.05,0.05
1393,<__main__.Entity object at 0x7f6723903908>,The_Terrorist_(1962_film),2,"['Work', 'Film']",{2389},{'el terrorista'},0.0,0.0
1394,<__main__.Entity object at 0x7f6723903860>,La_Entrada,1,"['PopulatedPlace', 'Place', 'Location', 'Settlement']",{2389},{'la entrada'},0.0,0.0
1395,<__main__.Entity object at 0x7f67239036d8>,Queens,1,"['Settlement', 'PopulatedPlace', 'Place', 'Location', 'CityDistrict']",{2389},"{'Queens, NY'}",0.0,0.0
1396,<__main__.Entity object at 0x7f6723976358>,REFORMA,1,[],{2391},{'reforma'},0.0,0.0
1397,<__main__.Entity object at 0x7f672396d278>,Political_correctness,1,[],{2395},{'political correctness'},0.0,0.0
1398,<__main__.Entity object at 0x7f6723976898>,Embezzlement,1,[],{2398},{'embezzlement'},-0.125,-0.125
1399,<__main__.Entity object at 0x7f6723976b38>,Hermanas,1,"['Work', 'Film']",{2400},{'hermanas'},-0.4,-0.4
1400,<__main__.Entity object at 0x7f6723972b38>,"Washington,_D.C.",2,"['Settlement', 'PopulatedPlace', 'Place', 'Location', 'City']","{2402, 2407}","{'Washington, D.C.'}",0.0,0.0
1401,<__main__.Entity object at 0x7f6723972da0>,Freedom_of_speech,1,[],{2408},{'expression'},0.4,0.4
1402,<__main__.Entity object at 0x7f6723972748>,Shampoo,1,[],{2411},{'shampoo'},0.35,0.35
1403,<__main__.Entity object at 0x7f6723914978>,Federal_Bureau_of_Investigation,2,[],"{2441, 2411}",{'FBI'},0.425,0.425
1404,<__main__.Entity object at 0x7f672384b2e8>,Second_Amendment_to_the_United_States_Constitution,3,[],"{2422, 2773, 2414}","{'2nd Amendment', 'Second Amendment'}",-0.17777777777777778,-0.25
1405,<__main__.Entity object at 0x7f6723972908>,Flood,1,[],{2414},{'flood'},-0.3333333333333333,-0.3333333333333333
1406,<__main__.Entity object at 0x7f67238fd400>,Executive_Order_13769,1,[],{2415},{'Muslim ban'},-0.55,-0.55
1407,<__main__.Entity object at 0x7f67239165c0>,The_Terrorist_(1997_film),2,[],"{2437, 2415}",{'The terrorist'},-0.275,-0.275
1408,<__main__.Entity object at 0x7f67238fd3c8>,Roland,1,[],{2415},{'Orlando'},-0.55,-0.55
1409,<__main__.Entity object at 0x7f67238fdcf8>,Pathology,1,['MedicalSpecialty'],{2418},{'pathological'},-0.07499999999999998,-0.07499999999999998
1410,<__main__.Entity object at 0x7f67238fdef0>,Celebrity,1,[],{2419},{'TV personality'},0.0,0.0
1411,<__main__.Entity object at 0x7f67238fd940>,Gender_identity,1,[],{2420},{'gender identities'},-0.10000000000000002,-0.10000000000000002
1412,<__main__.Entity object at 0x7f6723914550>,Jews,1,['EthnicGroup'],{2424},{'Jewish'},-0.16666666666666666,-0.16666666666666666
1413,<__main__.Entity object at 0x7f67238fdda0>,Names_for_United_States_citizens,1,[],{2426},{'estadounidense'},0.0,0.0
1414,<__main__.Entity object at 0x7f67238fdd68>,Spanish_prepositions,1,[],{2426},{'tras'},0.0,0.0
1415,<__main__.Entity object at 0x7f6723914c50>,Airplane,1,[],{2427},{'plane'},-0.6,-0.6
1416,<__main__.Entity object at 0x7f67238fd2e8>,Nightmare,1,['Disease'],{2429},{'nightmare'},0.375,0.375
1417,<__main__.Entity object at 0x7f6723916f28>,San_Bernardino_Mountains,2,"['Place', 'NaturalPlace', 'Location', 'Mountain']","{2440, 2430}",{'San Bernardino'},-0.05,-0.05
1418,<__main__.Entity object at 0x7f67238fde10>,Sentir,1,"['Work', 'MusicalWork', 'Song']",{2431},{'sentir'},0.0,0.0
1419,<__main__.Entity object at 0x7f6723914f98>,Asset,2,[],"{2432, 2434}",{'asset'},0.0,0.0
1420,<__main__.Entity object at 0x7f67238fdc88>,Inflammation,1,[],{2438},{'Inflammatory'},-0.27999999999999997,-0.27999999999999997
1421,<__main__.Entity object at 0x7f67237e6f60>,Islamophobia,3,[],"{2800, 3060, 2438}",{'anti-Muslim'},-0.09333333333333332,0.0
1422,<__main__.Entity object at 0x7f6723914da0>,Federal_Assault_Weapons_Ban,1,[],{2439},{'assault weapons ban'},0.0,0.0
1423,<__main__.Entity object at 0x7f6723916f60>,AR-15_style_rifle,1,[],{2440},{'AR-15'},-0.1,-0.1
1424,<__main__.Entity object at 0x7f67239162b0>,Lone_wolf_(terrorism),1,[],{2443},{'lone wolves'},0.5,0.5
1425,<__main__.Entity object at 0x7f67239168d0>,Top_Priority,1,"['Work', 'MusicalWork', 'Album']",{2443},{'top priority'},0.5,0.5
1426,<__main__.Entity object at 0x7f672391ac88>,Pensamientos,1,"['Work', 'MusicalWork', 'Album']",{2454},{'pensamientos'},-1.0,-1.0
1427,<__main__.Entity object at 0x7f672391ada0>,Amazon_Cooperation_Treaty_Organization,1,"['Agent', 'Organisation']",{2454},{'acto'},-1.0,-1.0
1428,<__main__.Entity object at 0x7f672391a278>,Explosive,1,[],{2456},{'HE'},0.3,0.3
1429,<__main__.Entity object at 0x7f6723910358>,Bail,1,[],{2458},{'bail'},0.0,0.0
1430,<__main__.Entity object at 0x7f67239100b8>,Camera,1,[],{2466},{'camera'},0.0,0.0
1431,<__main__.Entity object at 0x7f6723910438>,Bjarke_Ingels_Group,1,"['Organisation', 'Agent', 'Company']",{2473},{'BIG'},0.25,0.25
1432,<__main__.Entity object at 0x7f6723927208>,Mira,1,"['Place', 'Location', 'CelestialBody', 'Star']",{2474},{'Mira'},0.0,0.0
1433,<__main__.Entity object at 0x7f6723910128>,The_Hyde,1,"['PopulatedPlace', 'Place', 'Location', 'Settlement']",{2480},{'The Hyde'},0.0,0.0
1434,<__main__.Entity object at 0x7f67237bd208>,Birth_control,3,[],"{3016, 2481, 2834}","{'contraception', 'birth control'}",0.0,0.0
1435,<__main__.Entity object at 0x7f6723922400>,Advocacy_group,1,[],{2497},{'special interests'},0.35714285714285715,0.35714285714285715
1436,<__main__.Entity object at 0x7f67239222e8>,Ramon_Fernandez,1,"['Person', 'Athlete', 'Agent', 'BasketballPlayer']",{2499},{'El presidente'},0.0,0.0
1437,<__main__.Entity object at 0x7f67237a3828>,Apoyo_Lagoon_Natural_Reserve,2,"['Place', 'Location', 'ProtectedArea']","{3168, 2499}",{'apoyo'},0.0,0.0
1438,<__main__.Entity object at 0x7f67239225c0>,Wisconsin,1,"['Region', 'PopulatedPlace', 'Place', 'Location', 'AdministrativeRegion']",{2501},{'Wisconsin'},0.4,0.4
1439,<__main__.Entity object at 0x7f6723922588>,History_of_the_Oakland_Raiders,1,"['SportsTeam', 'Organisation', 'Agent', 'AmericanFootballTeam']",{2508},{'Oakland'},0.125,0.125
1440,<__main__.Entity object at 0x7f672392e4a8>,Sierra_Club,1,[],{2510},{'Sierra Club'},0.0,0.0
1441,<__main__.Entity object at 0x7f6723806b00>,Thai_royal_and_noble_titles,4,[],"{2915, 2514, 2531, 2532}",{'Mom'},0.20654761904761904,0.19642857142857142
1442,<__main__.Entity object at 0x7f6723840c18>,Oklahoma,2,"['Region', 'PopulatedPlace', 'Place', 'Location', 'AdministrativeRegion']","{2768, 2516}","{'OK', 'Oklahoma'}",0.19375,0.19375
1443,<__main__.Entity object at 0x7f672391f6d8>,Big_Day,1,"['Work', 'TelevisionShow']",{2518},{'big day'},0.0,0.0
1444,<__main__.Entity object at 0x7f672391f898>,Making_History_(TV_series),1,"['Work', 'TelevisionShow']",{2522},{'making history'},0.0,0.0
1445,<__main__.Entity object at 0x7f67237bb358>,New_Unity,2,"['Organisation', 'Agent', 'PoliticalParty']","{2536, 2966}",{'Unity'},0.24166666666666667,0.24166666666666667
1446,<__main__.Entity object at 0x7f6723936908>,Empowerment,1,[],{2536},{'empowerment'},0.5,0.5
1447,<__main__.Entity object at 0x7f67238bb4e0>,Magnet,1,[],{2546},{'magnet'},0.30000000000000004,0.30000000000000004
1448,<__main__.Entity object at 0x7f67238d7160>,Hoy,2,"['PopulatedPlace', 'Place', 'Location', 'Island']","{2553, 2581}",{'Hoy'},0.0,0.0
1449,<__main__.Entity object at 0x7f67238d7208>,Portland_Thorns_FC,2,"['SportsClub', 'Organisation', 'Agent', 'SoccerClub']","{2553, 2581}",{'por'},0.0,0.0
1450,<__main__.Entity object at 0x7f67238dea58>,New_Mexico,2,"['Region', 'PopulatedPlace', 'Place', 'Location', 'AdministrativeRegion']","{2554, 2563}",{'NM'},0.5,0.5
1451,<__main__.Entity object at 0x7f67238deac8>,North_Dakota,2,"['Region', 'PopulatedPlace', 'Place', 'Location', 'AdministrativeRegion']","{2554, 2563}",{'ND'},0.5,0.5
1452,<__main__.Entity object at 0x7f67238dee48>,South_Dakota,2,"['Region', 'PopulatedPlace', 'Place', 'Location', 'AdministrativeRegion']","{2554, 2563}",{'SD'},0.5,0.5
1453,<__main__.Entity object at 0x7f67238d2f60>,Pero,1,[],{2557},{'pero'},0.0,0.0
1454,<__main__.Entity object at 0x7f67238d2f28>,Todavía,1,"['Work', 'MusicalWork', 'Song']",{2557},{'todavía'},0.0,0.0
1455,<__main__.Entity object at 0x7f6723791cc0>,Temenos,2,[],"{3133, 2557}",{'tenemos'},0.0,0.0
1456,<__main__.Entity object at 0x7f67239365c0>,Marian_Wright_Edelman,1,"['Agent', 'Person']",{2558},{'Marian Wright Edelman'},0.8,0.8
1457,<__main__.Entity object at 0x7f67238de978>,Associated_Press,1,[],{2563},{'AP'},1.0,1.0
1458,<__main__.Entity object at 0x7f67238de9b0>,Primary_election,1,[],{2563},{'primaries'},1.0,1.0
1459,<__main__.Entity object at 0x7f67238c9ac8>,"Encanto,_San_Diego",1,[],{2574},{'Encanto'},0.0,0.0
1460,<__main__.Entity object at 0x7f67238d77f0>,Specular_reflection,1,[],{2576},{'reflection'},0.7,0.7
1461,<__main__.Entity object at 0x7f67238d7da0>,United_World_Wrestling,1,"['Agent', 'Organisation']",{2579},{'fila'},0.0,0.0
1462,<__main__.Entity object at 0x7f67238d86a0>,Derecho,2,[],"{2579, 2598}",{'derecho'},0.0,0.0
1463,<__main__.Entity object at 0x7f67238d7dd8>,Sad-e_Vaqas,1,"['Settlement', 'PopulatedPlace', 'Place', 'Location', 'Village']",{2579},{'salgas'},0.0,0.0
1464,<__main__.Entity object at 0x7f67238c97f0>,Mass,1,[],{2580},{'mass'},-0.1,-0.1
1465,<__main__.Entity object at 0x7f67238c99e8>,Shooting_sports,1,"['Activity', 'Sport']",{2580},{'shooter'},-0.1,-0.1
