,entita,label,count,types,occurrences,plain_text,sentiment_mean,sentiment_median
1428,<__main__.Entity object at 0x7f3187e2d400>,Sport,1,[],{2282},{'sports'},0.75,0.75
1429,<__main__.Entity object at 0x7f3187e2dcf8>,Tom_Leppert,1,"['Person', 'Agent', 'Politician']",{2284},{'Tom Leppert'},0.26666666666666666,0.26666666666666666
1430,<__main__.Entity object at 0x7f3187e2dc88>,Bill_Elliott,1,"['RacingDriver', 'Person', 'MotorsportRacer', 'Athlete', 'Agent', 'NascarDriver']",{2285},{'Bill Elliott'},0.0,0.0
1431,<__main__.Entity object at 0x7f3187e3da20>,Alejandro_García_Padilla,1,"['Person', 'Agent', 'Politician']",{2290},{'Alejandro García Padilla'},0.0,0.0
1432,<__main__.Entity object at 0x7f3187e3dd68>,Puerto_Rico,1,[],{2290},{'Puerto Rico'},0.0,0.0
1433,<__main__.Entity object at 0x7f3187e406d8>,My_Sons,1,"['Work', 'Film']",{2296},{'My sons'},0.65,0.65
1434,<__main__.Entity object at 0x7f3187e3c748>,Huntsville_Stars,1,[],{2300},{'Huntsville'},0.0,0.0
1435,<__main__.Entity object at 0x7f3187e43f60>,Extraterrestrial_life,1,[],{2303},{'aliens'},-0.4041666666666666,-0.4041666666666666
1436,<__main__.Entity object at 0x7f3187e43eb8>,Sex,1,[],{2303},{'sex'},-0.4041666666666666,-0.4041666666666666
1437,<__main__.Entity object at 0x7f3187dd6eb8>,David_Duke,1,"['Person', 'Agent', 'Politician']",{2309},{'David Duke'},0.0,0.0
1438,<__main__.Entity object at 0x7f3187e46128>,Koch_family,2,[],"{2312, 2317}",{'Koch brothers'},0.01629464285714286,0.01629464285714286
1439,<__main__.Entity object at 0x7f3187e43748>,Association_football,1,"['Activity', 'Sport']",{2313},{'football'},0.390625,0.390625
1440,<__main__.Entity object at 0x7f3187e464e0>,Crossover_music,1,[],{2314},{'crossover'},0.09226190476190477,0.09226190476190477
1441,<__main__.Entity object at 0x7f3187de1358>,Water,1,[],{2318},{'water'},0.5,0.5
1442,<__main__.Entity object at 0x7f3187de1390>,Bombshell_(slang),1,[],{2318},{'bombshell'},0.5,0.5
1443,<__main__.Entity object at 0x7f3187dd60f0>,Sheep,1,[],{2319},{'sheep'},0.3181818181818182,0.3181818181818182
1444,<__main__.Entity object at 0x7f3187e46a58>,Opportunism,1,[],{2321},{'opportunist'},0.03750000000000001,0.03750000000000001
1445,<__main__.Entity object at 0x7f3187de1cc0>,"Memphis,_Tennessee",1,"['Settlement', 'PopulatedPlace', 'Place', 'Location', 'City']",{2327},"{'Memphis, TN'}",0.8,0.8
1446,<__main__.Entity object at 0x7f3187dd6358>,Salute,1,[],{2328},{'Salute'},0.08333333333333333,0.08333333333333333
1447,<__main__.Entity object at 0x7f3187de1048>,Rogerstone,1,"['PopulatedPlace', 'Place', 'Location', 'Settlement']",{2330},{'RogerStone'},-0.02777777777777779,-0.02777777777777779
1448,<__main__.Entity object at 0x7f3187e53518>,Tard-Venus,1,[],{2331},{'great company'},0.50125,0.50125
1449,<__main__.Entity object at 0x7f3187e53550>,Real_estate,1,[],{2331},{'real estate'},0.50125,0.50125
1450,<__main__.Entity object at 0x7f3187e53588>,World,1,[],{2331},{'World'},0.50125,0.50125
1451,<__main__.Entity object at 0x7f3187e532e8>,Winifred_Burkle,1,"['Agent', 'FictionalCharacter']",{2332},{'Fred'},0.3333333333333333,0.3333333333333333
1452,<__main__.Entity object at 0x7f3187ca2cf8>,Fun,2,[],"{2820, 2333}",{'Fun'},0.3247537878787879,0.3247537878787879
1453,<__main__.Entity object at 0x7f3187e53a58>,I.R.S._Records,1,"['Organisation', 'Company', 'Agent', 'RecordLabel']",{2336},{'I.R.S.'},-0.06547619047619047,-0.06547619047619047
1454,<__main__.Entity object at 0x7f3187dff588>,American_League,1,"['SportsLeague', 'Organisation', 'Agent', 'BaseballLeague']",{2338},{'AL'},0.3806818181818182,0.3806818181818182
1455,<__main__.Entity object at 0x7f3187dff668>,Alaska,1,"['Region', 'PopulatedPlace', 'Place', 'Location', 'AdministrativeRegion']",{2338},{'AK'},0.3806818181818182,0.3806818181818182
1456,<__main__.Entity object at 0x7f3187dddbe0>,Michigan_Wolverines_men's_basketball,1,[],{2340},{'Michigan'},0.125,0.125
1457,<__main__.Entity object at 0x7f3187cbbd30>,Johnny_Carson,7,"['Person', 'Artist', 'Agent', 'Comedian']","{2340, 2756, 2442, 2443, 2698, 2446, 2835}",{'Carson'},0.425,0.35
1458,<__main__.Entity object at 0x7f3187ddd128>,Pastor,1,[],{2341},{'Pastor'},0.0,0.0
1459,<__main__.Entity object at 0x7f3187c85fd0>,Robert_Jeffress,2,"['Agent', 'Person']","{2956, 2341}",{'Robert Jeffress'},0.4,0.4
1460,<__main__.Entity object at 0x7f3187dd8e10>,Brilliant_Mind,1,"['Work', 'MusicalWork', 'Song']",{2343},{'brilliant mind'},0.9,0.9
1461,<__main__.Entity object at 0x7f3187dd8518>,Perspiration,1,['Disease'],{2347},{'sweat'},0.0,0.0
1462,<__main__.Entity object at 0x7f3187de8dd8>,Choker,5,[],"{2352, 2353, 2350}",{'choker'},-0.11215277777777778,-0.14583333333333334
1463,<__main__.Entity object at 0x7f3187de8be0>,Tabitha_Smith,1,"['FictionalCharacter', 'Agent', 'ComicsCharacter']",{2350},{'Meltdown'},-0.14583333333333334,-0.14583333333333334
1464,<__main__.Entity object at 0x7f3187de8ac8>,Ditch,1,[],{2353},{'ditch'},0.04375000000000001,0.04375000000000001
1465,<__main__.Entity object at 0x7f3187de4f60>,Amon_G._Carter_Stadium,1,[],{2357},"{'Fort Worth, Texas'}",0.049999999999999996,0.049999999999999996
1466,<__main__.Entity object at 0x7f3187de84a8>,Polish_Americans,1,['EthnicGroup'],{2358},{'Polish immigrants'},0.0,0.0
1467,<__main__.Entity object at 0x7f3187de3588>,Middle_school,1,[],{2360},{'junior high school'},-0.42,-0.42
1468,<__main__.Entity object at 0x7f3187cdd470>,World_Opponent_Network,2,"['Work', 'Website']","{2363, 2716}",{'WON'},0.33333333333333337,0.33333333333333337
1469,<__main__.Entity object at 0x7f3187de3940>,Mark_Halperin,1,"['Agent', 'Person']",{2364},{'Mark Halperin'},0.0,0.0
1470,<__main__.Entity object at 0x7f3187e04e10>,Fort_Worth_Cats,1,[],{2367},{'Fort Worth'},0.2520833333333333,0.2520833333333333
1471,<__main__.Entity object at 0x7f3187de3898>,Harry_Reid,1,"['Person', 'Agent', 'Politician']",{2373},{'Harry Reid'},-0.5,-0.5
1472,<__main__.Entity object at 0x7f3187e07400>,FMR_Records,1,"['Organisation', 'Company', 'Agent', 'RecordLabel']",{2375},{'FMR'},-1.0,-1.0
1473,<__main__.Entity object at 0x7f3187e077b8>,X-Nation_2099,1,"['WrittenWork', 'Work', 'Comic']",{2375},{'uproar'},-1.0,-1.0
1474,<__main__.Entity object at 0x7f3187e07d68>,Net_worth,1,[],{2382},{'net worth'},0.325,0.325
1475,<__main__.Entity object at 0x7f3187e07fd0>,Financial_statement,1,[],{2382},{'financial statements'},0.325,0.325
1476,<__main__.Entity object at 0x7f3187e07f60>,Federal_Election_Commission,1,[],{2382},{'FEC'},0.325,0.325
1477,<__main__.Entity object at 0x7f3187c36898>,Dope_(band),2,"['Organisation', 'Group', 'Agent', 'Band']","{2384, 3041}",{'Dope'},-0.109375,-0.109375
1478,<__main__.Entity object at 0x7f3187e0be10>,Pawnbroker,1,[],{2387},{'pawn'},0.0,0.0
1479,<__main__.Entity object at 0x7f3187d97438>,Tough_Guy_Competition,3,[],"{2392, 2402, 2388}","{'tough guy', 'Tough Guy'}",-0.2361111111111111,-0.19444444444444445
1480,<__main__.Entity object at 0x7f3187e0be48>,Scottish_National_Dictionary,1,[],{2393},{'snd'},0.0,0.0
1481,<__main__.Entity object at 0x7f3187e025c0>,Houston_Texans,1,"['SportsTeam', 'Organisation', 'Agent', 'AmericanFootballTeam']",{2399},{'Texans'},0.0,0.0
1482,<__main__.Entity object at 0x7f3187c07b70>,Canadian_nationality_law,6,[],"{3075, 3076, 2957, 3188, 2967, 2399}","{'Canadian citizen', 'Canadian citizenship', 'Canadian Citizen'}",0.2508994708994709,0.2526984126984127
1483,<__main__.Entity object at 0x7f3187deec50>,Awkward_(TV_series),1,"['Work', 'TelevisionShow']",{2400},{'awkward'},-0.15,-0.15
1484,<__main__.Entity object at 0x7f3187d97d30>,Landslide_victory,1,[],{2405},{'landslide victory'},-0.23333333333333328,-0.23333333333333328
1485,<__main__.Entity object at 0x7f3187dbb710>,Internet_forum,2,[],"{2406, 2447}",{'forum'},0.2,0.2
1486,<__main__.Entity object at 0x7f3187d97ef0>,Pat_Robertson,1,"['Agent', 'Person']",{2406},{'Pat Robertson'},0.0,0.0
1487,<__main__.Entity object at 0x7f3187e068d0>,Snapchat,1,"['Work', 'Software']",{2412},{'Snapchat'},0.0,0.0
1488,<__main__.Entity object at 0x7f3187dfdeb8>,Toronto,1,"['Settlement', 'PopulatedPlace', 'Place', 'Location', 'City']",{2417},{'TO'},0.5,0.5
1489,<__main__.Entity object at 0x7f3187dfdd30>,I_Will_Be_(song),1,"['Work', 'MusicalWork', 'Song']",{2417},{'I WILL BE'},0.5,0.5
1490,<__main__.Entity object at 0x7f3187dfdf60>,Atlantic_Time_Zone,1,[],{2417},{'AT'},0.5,0.5
1491,<__main__.Entity object at 0x7f3187da6668>,"Sparks,_Nevada",2,"['Settlement', 'PopulatedPlace', 'Place', 'Location', 'City']","{2426, 2420}","{'Sparks, Nevada'}",0.0,0.0
1492,<__main__.Entity object at 0x7f3187cd1828>,Forgotten_Realms,4,"['Activity', 'Game']","{2832, 2420, 2837, 2860}",{'Finder'},0.0,0.0
1493,<__main__.Entity object at 0x7f3187da6160>,Ed_Rollins,1,"['Person', 'Agent', 'Politician']",{2427},{'Ed Rollins'},0.14285714285714285,0.14285714285714285
1494,<__main__.Entity object at 0x7f3187b95e48>,The_39_Clues,2,"['WrittenWork', 'Work', 'Book']","{3204, 2429}","{'UNSTOPPABLE', 'unstoppable'}",-0.075,-0.075
1495,<__main__.Entity object at 0x7f3187d4f390>,IBM_Power_Systems,2,"['Device', 'InformationAppliance']","{2664, 2429}",{'COMMON'},-0.12125,-0.12125
1496,<__main__.Entity object at 0x7f3187dad9b0>,Reagan_Democrat,1,[],{2429},{'REAGAN DEMOCRAT'},-0.15,-0.15
1497,<__main__.Entity object at 0x7f3187dad748>,General_election,1,[],{2430},{'general election'},0.18125000000000002,0.18125000000000002
1498,<__main__.Entity object at 0x7f3187d847b8>,Bible,4,[],"{2583, 2492, 2453, 2431}",{'Bible'},0.179375,0.225
1499,<__main__.Entity object at 0x7f3187dad828>,Communist_Party_of_Canada,1,"['Organisation', 'Agent', 'PoliticalParty']",{2432},{'comm.'},-0.19642857142857137,-0.19642857142857137
1500,<__main__.Entity object at 0x7f3187d4d7b8>,Communication,2,[],"{2433, 2676}",{'communication'},0.12146577380952381,0.12146577380952381
1501,<__main__.Entity object at 0x7f3187da67f0>,Glossary_of_entomology_terms,1,[],{2433},{'scape'},0.21250000000000002,0.21250000000000002
1502,<__main__.Entity object at 0x7f3187d99550>,Fat,1,[],{2439},{'fat'},-0.3,-0.3
1503,<__main__.Entity object at 0x7f3187d99e10>,London,1,"['Settlement', 'PopulatedPlace', 'Place', 'Location', 'City']",{2440},{'Great Town'},0.8,0.8
1504,<__main__.Entity object at 0x7f3187db8908>,Argentina,1,"['PopulatedPlace', 'Place', 'Location', 'Country']",{2442},{'ARG'},0.0,0.0
1505,<__main__.Entity object at 0x7f3187da3198>,SurveyUSA,1,[],{2443},{'SurveyUSA'},1.0,1.0
1506,<__main__.Entity object at 0x7f3187bf1b38>,Wide_Open_West,2,"['Organisation', 'Agent', 'Company']","{2444, 3126}",{'WOW!'},0.140625,0.140625
1507,<__main__.Entity object at 0x7f3187b97160>,George_W._Bush,10,"['Person', 'Agent', 'Politician']","{2561, 3173, 2503, 2985, 2987, 2668, 2446, 3086, 3090, 2552}","{'Bush', 'George Bush'}",0.16082972582972582,0.007499999999999993
1508,<__main__.Entity object at 0x7f3187dbb358>,"Elko_County,_Nevada",1,"['Region', 'PopulatedPlace', 'Place', 'Location', 'AdministrativeRegion']",{2447},{'Elko County'},0.4,0.4
1509,<__main__.Entity object at 0x7f3187dc2438>,White_House_Communications_Director,1,[],{2453},{'Communications Director'},-0.17,-0.17
1510,<__main__.Entity object at 0x7f3187d993c8>,Federal_Reserve,1,"['Organisation', 'Agent', 'GovernmentAgency']",{2454},{'Federal Reserve'},0.4,0.4
1511,<__main__.Entity object at 0x7f3187dc2c88>,Rickets,1,['Disease'],{2459},{'Rickets'},0.14375,0.14375
1512,<__main__.Entity object at 0x7f3187dc29b0>,Chicago_Cubs,1,"['SportsTeam', 'Organisation', 'Agent', 'BaseballTeam']",{2459},{'Chicago Cubs'},0.14375,0.14375
1513,<__main__.Entity object at 0x7f3187b95d68>,Antioxidant,2,[],"{3203, 2460}",{'ARE'},0.4,0.4
1514,<__main__.Entity object at 0x7f3187dcd9b0>,Doctor_of_Osteopathic_Medicine,1,[],{2460},{'DO'},0.0,0.0
1515,<__main__.Entity object at 0x7f3187dcdcc0>,ONCE,1,"['Agent', 'Organisation']",{2460},{'ONCE'},0.0,0.0
1516,<__main__.Entity object at 0x7f3187dc8390>,Hollywood,1,"['Settlement', 'PopulatedPlace', 'Place', 'Location', 'CityDistrict']",{2468},{'West Hollywood'},-0.2333333333333333,-0.2333333333333333
1517,<__main__.Entity object at 0x7f3187db9588>,Parody,1,[],{2470},{'parody'},0.0,0.0
1518,<__main__.Entity object at 0x7f3187db9c50>,Opinion_poll,1,[],{2471},{'pollster'},0.0,0.0
1519,<__main__.Entity object at 0x7f3187db9fd0>,Reaction_shot,1,[],{2474},{'reaction shot'},0.9,0.9
1520,<__main__.Entity object at 0x7f3187d1a2b0>,Antonin_Scalia,2,"['Person', 'Agent', 'Politician']","{2480, 2586}","{'Antonin Scalia', 'Justice Scalia'}",-0.38125,-0.38125
1521,<__main__.Entity object at 0x7f3187db96d8>,Mosque,1,"['Place', 'Location', 'Building', 'ArchitecturalStructure', 'ReligiousBuilding']",{2480},{'Mosque'},-0.8125,-0.8125
1522,<__main__.Entity object at 0x7f3187db3550>,All_Aboard_(1917_film),1,"['Work', 'Film']",{2481},{'All aboard'},0.0,0.0
1523,<__main__.Entity object at 0x7f3187dc4b38>,Get_Out,1,[],{2485},{'GET OUT'},0.0,0.0
1524,<__main__.Entity object at 0x7f3187dc4828>,Florida_Today,1,"['WrittenWork', 'Work', 'PeriodicalLiterature', 'Newspaper']",{2485},{'TODAY'},0.0,0.0
1525,<__main__.Entity object at 0x7f3187dca8d0>,Does_(band),1,"['Organisation', 'Group', 'Agent', 'Band']",{2487},{'DOES'},0.1,0.1
1526,<__main__.Entity object at 0x7f3187dcaf28>,Orthogonal_group,1,[],{2487},{'SO'},0.1,0.1
1527,<__main__.Entity object at 0x7f3187dca908>,Much_(TV_channel),1,"['Organisation', 'Broadcaster', 'Agent', 'TelevisionStation']",{2487},{'MUCH'},0.1,0.1
1528,<__main__.Entity object at 0x7f3187dcacf8>,Let's_Face_It,1,"['Work', 'MusicalWork', 'Album']",{2487},"{""LET'S FACE IT""}",0.1,0.1
1529,<__main__.Entity object at 0x7f3187dcaf98>,Life_(magazine),1,"['WrittenWork', 'Work', 'PeriodicalLiterature', 'Magazine']",{2487},{'LIFE'},0.1,0.1
1530,<__main__.Entity object at 0x7f3187db3940>,Simultaneous_localization_and_mapping,1,[],{2488},{'SLAM'},0.0,0.0
1531,<__main__.Entity object at 0x7f3187db3d30>,Computer-aided_software_engineering,1,[],{2488},{'CASE'},0.0,0.0
1532,<__main__.Entity object at 0x7f3187dc4d30>,Winner_(band),1,"['Organisation', 'Group', 'Agent', 'Band']",{2491},{'Winner'},0.0,0.0
1533,<__main__.Entity object at 0x7f3187dc45c0>,Liar_(Queen_song),1,"['Work', 'MusicalWork', 'Song']",{2491},{'Liar'},0.0,0.0
1534,<__main__.Entity object at 0x7f3187d685f8>,2011_Canadian_federal_election,1,"['SocietalEvent', 'Event', 'Election']",{2492},{'election'},0.4375,0.4375
1535,<__main__.Entity object at 0x7f3187d2a518>,Sleazy_(Kesha_song),2,"['Work', 'MusicalWork', 'Song']","{2632, 2492}",{'sleazy'},0.259375,0.259375
1536,<__main__.Entity object at 0x7f3187d688d0>,Robocall,1,[],{2492},{'Robocall'},0.4375,0.4375
1537,<__main__.Entity object at 0x7f3187dc44e0>,Charles_Tate_Regan,1,"['Agent', 'Person']",{2494},{'Regan'},0.0,0.0
1538,<__main__.Entity object at 0x7f3187dcc4a8>,Apple_Inc.,3,"['Organisation', 'Company', 'Agent', 'Bank']","{2497, 2499}",{'Apple'},0.0,0.0
1539,<__main__.Entity object at 0x7f3187dca550>,Mobile_phone,1,[],{2497},{'cellphone'},0.0,0.0
1540,<__main__.Entity object at 0x7f3187dcc0f0>,Calorie,1,[],{2497},{'Cal'},0.0,0.0
1541,<__main__.Entity object at 0x7f3187dcc438>,IPhone,1,"['Device', 'InformationAppliance']",{2499},{'iPhone'},0.0,0.0
1542,<__main__.Entity object at 0x7f3187dcc240>,Samsung,2,[],{2499},{'Samsung'},0.0,0.0
1543,<__main__.Entity object at 0x7f3187d68b00>,Insurance,1,[],{2504},{'insurance companies'},0.11607142857142858,0.11607142857142858
1544,<__main__.Entity object at 0x7f3187dcc208>,Health_savings_account,1,[],{2505},{'health savings accounts'},0.0,0.0
1545,<__main__.Entity object at 0x7f3187dcc2b0>,Freedom,1,[],{2505},{'freedom'},0.0,0.0
1546,<__main__.Entity object at 0x7f3187dcc2e8>,Consumer,1,[],{2505},{'consumer'},0.0,0.0
1547,<__main__.Entity object at 0x7f3187d680b8>,Irish_backstop,1,[],{2506},{'backstop'},0.5,0.5
1548,<__main__.Entity object at 0x7f3187cf87b8>,Anderson_Cooper,2,"['Agent', 'Person']","{2736, 2507}",{'Anderson Cooper'},0.36221590909090906,0.36221590909090906
1549,<__main__.Entity object at 0x7f3187dcc128>,Mandatory_Palestine,1,"['PopulatedPlace', 'Place', 'Location', 'Country']",{2507},{'mandate'},0.25,0.25
1550,<__main__.Entity object at 0x7f3187d580b8>,Intimate_relationship,1,[],{2510},{'intimacy'},0.75,0.75
1551,<__main__.Entity object at 0x7f3187dcc710>,Pope_Francis,1,"['Person', 'Cleric', 'Agent', 'Pope']",{2513},{'Pope Francis'},-0.19444444444444448,-0.19444444444444448
1552,<__main__.Entity object at 0x7f3187dcc400>,Charleston_Naval_Shipyard,1,"['Place', 'Location', 'ArchitecturalStructure', 'MilitaryStructure']",{2515},"{'Charleston, South Carolina'}",0.0,0.0
1553,<__main__.Entity object at 0x7f3187d58710>,Vatican_City,2,"['PopulatedPlace', 'Place', 'Location', 'Country']","{2516, 2517}","{'Vatican city', 'Vatican City'}",0.01666666666666668,0.01666666666666668
1554,<__main__.Entity object at 0x7f3187be2208>,Bjarke_Ingels_Group,5,"['Organisation', 'Agent', 'Company']","{2562, 3100, 2525}",{'BIG'},0.1138888888888889,0.2
1555,<__main__.Entity object at 0x7f3187d5cdd8>,Kiawah_people,1,[],{2528},{'Kiawah'},0.0,0.0
1556,<__main__.Entity object at 0x7f3187d69390>,Contact_lens,1,[],{2532},{'contact lenses'},0.06875,0.06875
1557,<__main__.Entity object at 0x7f3187d69358>,Glasses,1,[],{2532},{'glasses'},0.06875,0.06875
1558,<__main__.Entity object at 0x7f3187d694a8>,Bit_mouthpiece,1,[],{2533},{'mouthpiece'},-0.375,-0.375
1559,<__main__.Entity object at 0x7f3187d6ef98>,Camera,1,[],{2538},{'camera'},0.0,0.0
1560,<__main__.Entity object at 0x7f3187d6e0f0>,Cantieri_Aeronautici_e_Navali_Triestini,1,[],{2538},{'CANT'},0.0,0.0
1561,<__main__.Entity object at 0x7f3187d6ee80>,Bad_News_(band),1,"['Organisation', 'Group', 'Agent', 'Band']",{2539},{'bad news'},-0.3166666666666666,-0.3166666666666666
1562,<__main__.Entity object at 0x7f3187d80128>,Lose_(Cymbals_Eat_Guitars_album),1,"['Work', 'MusicalWork', 'Album']",{2541},{'LOSE'},0.5,0.5
1563,<__main__.Entity object at 0x7f3187d80518>,Stephen_Colbert,1,"['Person', 'Artist', 'Agent', 'Comedian']",{2546},{'Colbert'},0.15,0.15
1564,<__main__.Entity object at 0x7f3187d80e48>,"North_Augusta,_South_Carolina",1,"['Settlement', 'PopulatedPlace', 'Place', 'Location', 'City']",{2548},"{'North Augusta, South Carolina'}",-0.24305555555555558,-0.24305555555555558
1565,<__main__.Entity object at 0x7f3187bf1588>,Don't_Forget,2,"['Work', 'MusicalWork', 'Album']","{2548, 3125}","{""Don't forget""}",-0.10590277777777779,-0.10590277777777779
1566,<__main__.Entity object at 0x7f3187d80898>,"Greenville,_South_Carolina",2,"['Settlement', 'PopulatedPlace', 'Place', 'Location', 'City']","{2555, 2550}","{'Greenville, South Carolina', 'Greenville'}",0.7324074074074074,0.7324074074074074
1567,<__main__.Entity object at 0x7f3187d78668>,Public_Policy_Polling,1,"['Organisation', 'Agent', 'Company']",{2552},{'PPP'},0.2452020202020202,0.2452020202020202
1568,<__main__.Entity object at 0x7f3187d789b0>,The_West_Wing_(season_7),1,"['Work', 'TelevisionSeason']",{2552},{'The debate'},0.2452020202020202,0.2452020202020202
1569,<__main__.Entity object at 0x7f3187d78fd0>,2016_Republican_National_Convention,1,[],{2552},{'RNC'},0.2452020202020202,0.2452020202020202
1570,<__main__.Entity object at 0x7f3187d787f0>,Pakistan_Peoples_Party,1,"['Organisation', 'Agent', 'PoliticalParty']",{2554},{'PPP'},0.17045454545454544,0.17045454545454544
1571,<__main__.Entity object at 0x7f3187c30c50>,Eminent_domain,7,[],"{2560, 2692, 2663, 2996, 2581, 2558, 2559}","{'Eminent Domain', 'eminent domain'}",-0.07142857142857142,0.0
1572,<__main__.Entity object at 0x7f3187d70ac8>,Clueless_(film),1,[],{2558},{'clueless'},0.0,0.0
1573,<__main__.Entity object at 0x7f3187d706a0>,Veterinary_physician,1,[],{2559},{'vet'},-0.2,-0.2
1574,<__main__.Entity object at 0x7f3187c4b080>,John_Roberts,3,"['Person', 'Agent', 'Politician']","{2571, 3052, 2565}",{'John Roberts'},-0.049999999999999996,0.0
1575,<__main__.Entity object at 0x7f3187d70668>,John_Dickerson_(journalist),1,"['Agent', 'Person']",{2570},{'John Dickerson'},0.5,0.5
1576,<__main__.Entity object at 0x7f3187d84ac8>,Dunlop_Cry_Baby,1,[],{2572},{'cry baby'},-0.3,-0.3
1577,<__main__.Entity object at 0x7f3187d84e80>,Blaze_Ya_Dead_Homie,1,"['Person', 'Artist', 'Agent', 'MusicalArtist']",{2576},{'Blaze'},0.75,0.75
1578,<__main__.Entity object at 0x7f3187d830b8>,Charles_Krauthammer,1,"['Agent', 'Person']",{2578},{'Charles Krauthammer'},-0.21875,-0.21875
1579,<__main__.Entity object at 0x7f3187d8b390>,HNoMS_Nasty,1,"['MeanOfTransportation', 'Ship']",{2584},{'Nasty'},-0.5833333333333334,-0.5833333333333334
1580,<__main__.Entity object at 0x7f3187c4b048>,Liberalism,2,[],"{2584, 3052}",{'liberal'},-0.2916666666666667,-0.2916666666666667
1581,<__main__.Entity object at 0x7f3187d11518>,"Lies,_damned_lies,_and_statistics",2,[],"{2584, 2789}","{'lies!', 'LIES!'}",-0.0875,-0.0875
1582,<__main__.Entity object at 0x7f3187d8beb8>,Robert_E._Lee,1,"['Person', 'Agent', 'MilitaryPerson']",{2585},{'Lee'},0.39414285714285713,0.39414285714285713
1583,<__main__.Entity object at 0x7f3187d1a278>,Unexpected_(Michelle_Williams_album),1,"['Work', 'MusicalWork', 'Album']",{2586},{'unexpected'},0.05,0.05
1584,<__main__.Entity object at 0x7f3187d1a438>,Conservative_Judaism,1,[],{2586},{'Conservative movement'},0.05,0.05
1585,<__main__.Entity object at 0x7f3187d84240>,I'm_the_Only_One,1,"['Work', 'MusicalWork', 'Song']",{2588},"{""I'm The Only One""}",0.0,0.0
1586,<__main__.Entity object at 0x7f3187d8b860>,Direct_current,1,[],{2589},{'DC'},0.0,0.0
1587,<__main__.Entity object at 0x7f3187d1af28>,So_Cute,1,"['Work', 'Film']",{2591},{'So cute'},0.5625,0.5625
1588,<__main__.Entity object at 0x7f3187d22710>,February_23,1,[],{2592},{'February 23rd'},0.0,0.0
1589,<__main__.Entity object at 0x7f3187d22c88>,National_Republican_Senatorial_Committee,1,[],{2596},{'NRSC'},0.5,0.5
1590,<__main__.Entity object at 0x7f3187d22e80>,Sticker,1,[],{2596},{'sticker'},0.5,0.5
1591,<__main__.Entity object at 0x7f3187d14c18>,Bill_Donohue,1,"['Agent', 'Person']",{2600},{'Bill Donohue'},0.45,0.45
1592,<__main__.Entity object at 0x7f3187d14c88>,Catholic_League_(U.S.),1,[],{2600},{'The Catholic League'},0.45,0.45
1593,<__main__.Entity object at 0x7f3187d1b9b0>,Chicago_Catholic_League,2,[],"{2600, 2604}",{'Catholic League'},0.3170454545454545,0.3170454545454545
1594,<__main__.Entity object at 0x7f3187d14d68>,Newsmax,1,"['Work', 'Website']",{2600},{'Newsmax'},0.45,0.45
1595,<__main__.Entity object at 0x7f3187d14908>,Hartford_Courant,1,"['WrittenWork', 'Work', 'PeriodicalLiterature', 'Newspaper']",{2603},{'Hartford Courant'},0.0,0.0
1596,<__main__.Entity object at 0x7f3187d1b5c0>,William_J._Donahue,1,"['Person', 'Agent', 'MilitaryPerson']",{2604},{'Bill Donahue'},0.18409090909090908,0.18409090909090908
1597,<__main__.Entity object at 0x7f3187d1bef0>,University_of_Tampa,1,[],{2609},{'Tampa'},0.0,0.0
1598,<__main__.Entity object at 0x7f3187d1b438>,Elton_John,1,"['Agent', 'Person']",{2609},{'Elton John'},0.0,0.0
1599,<__main__.Entity object at 0x7f3187d1bfd0>,Musical_theatre,1,[],{2609},{'musical'},0.0,0.0
1600,<__main__.Entity object at 0x7f3187d212e8>,Soil,1,[],{2614},{'soil'},0.26666666666666666,0.26666666666666666
1601,<__main__.Entity object at 0x7f3187c0a780>,Natural-born-citizen_clause,2,[],"{2617, 3159}",{'natural born citizen'},-0.07222222222222222,-0.07222222222222222
1602,<__main__.Entity object at 0x7f3187b978d0>,False_advertising,2,[],"{2618, 3182}",{'False advertising'},-0.3772321428571429,-0.3772321428571429
1603,<__main__.Entity object at 0x7f3187c3a828>,California_Republican_Party,2,"['Organisation', 'Agent', 'PoliticalParty']","{2621, 3046}",{'Republican'},0.2,0.2
1604,<__main__.Entity object at 0x7f3187c4a860>,Same-sex_marriage,3,[],"{2625, 3067}",{'gay marriage'},0.011666666666666686,0.011666666666666686
1605,<__main__.Entity object at 0x7f3187d2a5f8>,2016_shooting_of_Baton_Rouge_police_officers,3,"['Person', 'Agent', 'Criminal']","{2627, 2628, 2631}","{'Baton Rouge, Louisiana'}",0.15773809523809523,0.125
1606,<__main__.Entity object at 0x7f3187d26f28>,Denial,1,[],{2629},{'denial'},-0.3,-0.3
1607,<__main__.Entity object at 0x7f3187d2a0f0>,Christian_values,1,[],{2629},{'Christian values'},-0.3,-0.3
1608,<__main__.Entity object at 0x7f3187d26208>,Mother,1,[],{2633},{'Mommy'},-0.375,-0.375
1609,<__main__.Entity object at 0x7f3187d26320>,Quicksand,1,[],{2633},{'quicksand'},-0.375,-0.375
1610,<__main__.Entity object at 0x7f3187d33240>,Conservative_Party_of_Canada,1,"['Organisation', 'Agent', 'PoliticalParty']",{2635},{'Conservatives'},-0.25,-0.25
1611,<__main__.Entity object at 0x7f3187d332b0>,British_United_Traction,1,"['Organisation', 'Agent', 'Company']",{2635},{'BUT'},-0.25,-0.25
